image_name,Pprompt,Nprompt,illusion_strength,label,raw_itc_answers,ill_itc_answers,ill_less_itc_answers,ill_filtered_itc_answers,ill_less_filtered_itc_answers
FashionMnist_470,A picturesque vineyard at sunset with the sky painted in hues,low quality,1.5,8,Bag,illusion Bag,no illusion,illusion Bag,no illusion
FashionMnist_471,A serene temple nestled in the heart of a tranquil garden,low quality,1.5,9,Ankle boot,illusion Ankle boot,no illusion,illusion Ankle boot,no illusion
FashionMnist_472,Abandoned factory overlooking rusty train tracks bathed in neon light,low quality,1.5,4,Pullover,illusion Pullover,illusion Sandal,illusion Coat,no illusion
FashionMnist_473,Blue whale sounding deeply,low quality,1.5,0,Pullover,illusion Pullover,no illusion,illusion Pullover,no illusion
FashionMnist_474,A majestic sunset over a vast savanna,low quality,1.5,7,Ankle boot,illusion Sandal,no illusion,illusion Sandal,no illusion
FashionMnist_475,A lush meadow with wildflowers and butterflies,low quality,1.5,6,T-shirt/top,illusion T-shirt/top,no illusion,illusion T-shirt/top,no illusion
FashionMnist_476,Palm fringed beach paradise,low quality,1.5,4,Shirt,illusion Dress,no illusion,illusion Pullover,no illusion
FashionMnist_477,A peaceful village by the lake shore,low quality,1.5,4,Pullover,illusion Pullover,no illusion,illusion T-shirt/top,no illusion
FashionMnist_478,"Eerie silence surrounds snow-covered forest, glowing moon casts long shadows",low quality,1.5,9,Ankle boot,illusion Ankle boot,no illusion,illusion Ankle boot,no illusion
FashionMnist_479,An ancient castle perched on a cliff overlooking the sea,low quality,1.5,2,Shirt,illusion Dress,illusion Pullover,illusion Trouser,illusion Pullover
FashionMnist_480,A serene lake reflecting the fiery colors of a setting sun,low quality,1.5,9,Ankle boot,illusion Ankle boot,no illusion,illusion Ankle boot,no illusion
FashionMnist_481,A traditional Japanese garden with a koi pond and cherry blossoms,low quality,1.5,5,Ankle boot,illusion Sandal,no illusion,illusion Sandal,illusion Sandal
FashionMnist_482,A desert with camels and pyramids,low quality,1.5,9,Ankle boot,illusion Ankle boot,no illusion,illusion Ankle boot,no illusion
FashionMnist_483,Volcanic landscape with flowing lava and levitating plants,low quality,1.5,3,Dress,illusion Dress,no illusion,illusion Trouser,no illusion
FashionMnist_484,A cyberpunk metropolis pulsating with neon lights,low quality,1.5,7,Ankle boot,illusion Sandal,no illusion,illusion Sandal,illusion Sandal
FashionMnist_485,A cozy cabin nestled in a snowy forest clearing,low quality,1.5,5,Ankle boot,illusion Sandal,no illusion,illusion Ankle boot,no illusion
FashionMnist_486,"Vast, glowing nebula engulfing a towering space station, stars twinkling beyond",low quality,1.5,7,Ankle boot,illusion Sandal,no illusion,illusion Sandal,illusion Ankle boot
FashionMnist_487,A beautiful starry night over mountains,low quality,1.5,8,Bag,illusion Bag,no illusion,illusion Bag,illusion Sandal
FashionMnist_488,A charming cottage covered in ivy with a thatched roof,low quality,1.5,1,Trouser,illusion Trouser,no illusion,illusion Trouser,illusion Pullover
FashionMnist_489,Turquoise lagoon shaded by palms,low quality,1.5,0,Pullover,illusion Pullover,no illusion,illusion Pullover,no illusion
FashionMnist_490,A serene lake surrounded by blooming cherry trees,low quality,1.5,0,T-shirt/top,illusion Pullover,illusion Trouser,illusion T-shirt/top,illusion Dress
FashionMnist_491,Tranquil forest clearing with sunlight streaming through canopy,low quality,1.5,3,T-shirt/top,illusion T-shirt/top,no illusion,illusion Shirt,no illusion
FashionMnist_492,"Whirlwind of ice crystals, frozen waterfall cascades over towering rock",low quality,1.5,4,T-shirt/top,illusion T-shirt/top,no illusion,illusion T-shirt/top,illusion Sandal
FashionMnist_493,Coral reef teeming with life,low quality,1.5,8,Bag,illusion Bag,no illusion,illusion Bag,no illusion
FashionMnist_494,Lemur swinging nimbly through Madagascar's deciduous forests,low quality,1.5,9,Ankle boot,illusion Ankle boot,illusion Sandal,illusion Ankle boot,illusion Bag
FashionMnist_495,A bustling marketplace with vendors selling exotic fruits and spices,low quality,1.5,7,Ankle boot,illusion Sandal,no illusion,illusion Ankle boot,illusion Trouser
FashionMnist_496,A whimsical forest glade with fairy circles and magical creatures,low quality,1.5,9,Ankle boot,illusion Ankle boot,no illusion,illusion Ankle boot,no illusion
FashionMnist_497,"Neon glow fills abandoned factory, dust swirling in forgotten hallways",low quality,1.5,1,Trouser,illusion Trouser,no illusion,illusion Trouser,no illusion
FashionMnist_498,A victorian-era tea party set in idyllic countryside,low quality,1.5,2,Pullover,illusion Pullover,no illusion,illusion Shirt,illusion T-shirt/top
FashionMnist_499,A bustling marketplace with colorful stalls and exotic goods,low quality,1.5,7,Ankle boot,illusion Bag,no illusion,illusion Ankle boot,illusion Trouser
FashionMnist_500,A peaceful pagoda overlooking a serene pond,low quality,1.5,0,Dress,illusion T-shirt/top,no illusion,illusion Trouser,no illusion
FashionMnist_501,A dirt path leading through a lush forest,low quality,1.5,2,Pullover,illusion T-shirt/top,no illusion,illusion T-shirt/top,no illusion
FashionMnist_502,"A vibrant forest glows with bioluminescent light, revealing hidden secrets",low quality,1.5,0,T-shirt/top,illusion T-shirt/top,no illusion,illusion Pullover,illusion Dress
FashionMnist_503,Lightning striking glacier in Patagonia,low quality,1.5,5,Sandal,illusion Sandal,no illusion,illusion Sandal,illusion Sandal
FashionMnist_504,"Vast snowfall covers mountains, white silence blankets frozen land, sunlight breaks through",low quality,1.5,7,Ankle boot,illusion Ankle boot,no illusion,illusion Ankle boot,no illusion
FashionMnist_505,Komodo Dragon slithering stealthily,low quality,1.5,1,Trouser,illusion Trouser,no illusion,illusion Trouser,no illusion
FashionMnist_506,A colorful sunset over a calm beautiful lake,low quality,1.5,8,Bag,illusion Pullover,no illusion,illusion Bag,illusion Sandal
FashionMnist_507,A lonely lighthouse during a day with rain,low quality,1.5,2,Pullover,illusion Bag,no illusion,illusion Pullover,no illusion
FashionMnist_508,A bustling city skyline at night,low quality,1.5,2,Shirt,illusion Shirt,no illusion,illusion Pullover,illusion Sandal
FashionMnist_509,"Sunbeams break through jungle canopy, river winds through valleys, sunlight paints patterns on everything",low quality,1.5,2,Pullover,illusion Pullover,no illusion,illusion Pullover,no illusion
FashionMnist_510,A lush tropical rainforest echoing with the sounds of wildlife,low quality,1.5,2,Pullover,illusion Pullover,no illusion,illusion Pullover,no illusion
FashionMnist_511,A vibrant marketplace with vendors selling exotic fruits and spices,low quality,1.5,4,Shirt,illusion Dress,no illusion,illusion Dress,illusion Trouser
FashionMnist_512,A peaceful cabin under a cliff overlooking a lake,low quality,1.5,2,Pullover,illusion Dress,no illusion,illusion Shirt,no illusion
FashionMnist_513,Elk bugling in crisp autumn air,low quality,1.5,6,Dress,illusion T-shirt/top,no illusion,illusion Dress,no illusion
FashionMnist_514,Splendid orchid bursting forth from rich soil,low quality,1.5,1,Trouser,illusion Trouser,no illusion,illusion Trouser,illusion Sandal
FashionMnist_515,Ocean wave curling gracefully onto beach,low quality,1.5,9,Ankle boot,illusion Sandal,no illusion,illusion Ankle boot,illusion Sandal
FashionMnist_516,"Sunbeams dance on meadows below, mountains rise in silhouette, birds fly in the sky",low quality,1.5,8,Bag,illusion Bag,no illusion,illusion Bag,no illusion
FashionMnist_517,A neon cyberpunk street at night,low quality,1.5,5,Ankle boot,illusion Sandal,no illusion,illusion Ankle boot,no illusion
FashionMnist_518,"Ancient city walls engulfed in snow, sunlight illuminating the crumbled stones",low quality,1.5,1,Trouser,illusion Trouser,no illusion,illusion Trouser,illusion Sandal
FashionMnist_519,Vibrant city at night with neon lights,low quality,1.5,9,Ankle boot,illusion Ankle boot,no illusion,illusion Ankle boot,illusion Sandal
FashionMnist_520,A dark forest with a glowing mushroom,low quality,1.5,1,Trouser,illusion Trouser,no illusion,illusion Trouser,no illusion
FashionMnist_521,Cobbled street lined with ivy-clad buildings,low quality,1.5,2,Pullover,illusion Pullover,no illusion,illusion Pullover,illusion Trouser
FashionMnist_522,Orca spyhopping curiously,low quality,1.5,8,Bag,illusion Bag,no illusion,illusion Bag,no illusion
FashionMnist_523,A fiery sunset casting a golden glow over a tranquil lake,low quality,1.5,3,Trouser,illusion Dress,no illusion,illusion Trouser,no illusion
FashionMnist_524,A gecko on a large leaf in a tropical rainforest,low quality,1.5,8,Bag,illusion Bag,no illusion,illusion Bag,no illusion
FashionMnist_525,"Whipped cream clouds swirl around children's laughter, city lights glitter below",low quality,1.5,9,Ankle boot,illusion Sandal,no illusion,illusion Sandal,no illusion
FashionMnist_526,A blissful yoga retreat nestled within tropical forests,low quality,1.5,2,Shirt,illusion Dress,no illusion,illusion T-shirt/top,no illusion
FashionMnist_527,A cozy fireplace crackling in a rustic log cabin,low quality,1.5,4,Pullover,illusion Pullover,no illusion,illusion Pullover,no illusion
FashionMnist_528,A vast desert with a distant city,low quality,1.5,2,T-shirt/top,illusion T-shirt/top,no illusion,illusion T-shirt/top,no illusion
FashionMnist_529,A lush meadow with wildflowers and butterflies,low quality,1.5,8,Bag,illusion Bag,no illusion,illusion Bag,no illusion
FashionMnist_530,A snowy mountain peak reflecting the light of dawn,low quality,1.5,8,Pullover,illusion Bag,no illusion,illusion Pullover,no illusion
FashionMnist_531,An ancient castle perched on a hilltop,low quality,1.5,2,Pullover,illusion Pullover,no illusion,illusion Pullover,illusion Bag
FashionMnist_532,Misty mountains with a flowing river,low quality,1.5,0,T-shirt/top,illusion Sandal,no illusion,illusion Bag,no illusion
FashionMnist_533,"A beach with umbrella, sun and ocean",low quality,1.5,5,Ankle boot,illusion Ankle boot,no illusion,illusion Sandal,illusion Sandal
FashionMnist_534,"Sunsets over sand dunes, shadows stretch, silence blankets the desert",low quality,1.5,8,Bag,illusion Bag,no illusion,illusion Bag,no illusion
FashionMnist_535,A sunset at the ocean with a palm tree,low quality,1.5,8,Bag,illusion Bag,no illusion,illusion Bag,illusion Sandal
FashionMnist_536,A beach with palm trees and a sunset,low quality,1.5,5,Ankle boot,illusion Sandal,no illusion,illusion Sandal,no illusion
FashionMnist_537,Peaceful early morning fishing boat,low quality,1.5,3,Trouser,illusion Bag,no illusion,illusion Trouser,no illusion
FashionMnist_538,An alien landscape with strange rock formations and glowing plants,low quality,1.5,9,Ankle boot,illusion Sandal,no illusion,illusion Ankle boot,no illusion
FashionMnist_539,"Softly glowing mushrooms illuminate forest floor, moonlight filters through branches",low quality,1.5,4,Pullover,illusion Shirt,no illusion,illusion Pullover,no illusion
FashionMnist_540,Underwater volcano eruption near Tonga Islands,low quality,1.5,3,Trouser,illusion Trouser,no illusion,illusion Trouser,illusion Trouser
FashionMnist_541,A bustling train station with passengers rushing to catch their trains,low quality,1.5,4,Dress,illusion Dress,no illusion,illusion Trouser,no illusion
FashionMnist_542,Total lunar eclipse painting blood-red moon,low quality,1.5,4,Shirt,illusion Pullover,no illusion,illusion Pullover,no illusion
FashionMnist_543,Double rainbow arching over flooded rice terraces,low quality,1.5,5,Ankle boot,illusion Sandal,no illusion,illusion Sandal,illusion Sandal
FashionMnist_544,"Golden light meets distant shores, river meets ocean waves, birds sing on silent shores",low quality,1.5,1,Trouser,illusion Trouser,no illusion,illusion Trouser,no illusion
FashionMnist_545,A Ramadan Iftar meal breaking fast lovingly,low quality,1.5,0,Pullover,illusion Ankle boot,no illusion,illusion Ankle boot,no illusion
FashionMnist_546,"Neon glow fills abandoned mining tunnels, eerie silence haunts the depths",low quality,1.5,1,Trouser,illusion Trouser,no illusion,illusion Trouser,no illusion
FashionMnist_547,"Abandoned laboratory, scientific symbols floating in the air",low quality,1.5,2,Pullover,illusion Dress,no illusion,illusion Dress,no illusion
FashionMnist_548,A lush rainforest with cascading waterfalls,low quality,1.5,0,Shirt,illusion Bag,no illusion,illusion Pullover,no illusion
FashionMnist_549,Pelican skillfully catching schooling fish,low quality,1.5,6,Pullover,illusion Bag,no illusion,illusion Pullover,no illusion
FashionMnist_550,"A distant meteor litters the night sky, illuminating the silent forest below",low quality,1.5,9,Ankle boot,illusion Ankle boot,no illusion,illusion Ankle boot,no illusion
FashionMnist_551,A lush meadow beneath a bright blue summer sky,low quality,1.5,6,Pullover,illusion Dress,no illusion,illusion Pullover,no illusion
FashionMnist_552,"Ethereal light fills the forest, cascading through the leaves and illuminating hidden life",low quality,1.5,1,Trouser,illusion Trouser,no illusion,illusion Trouser,no illusion
FashionMnist_553,"Volcanic mountains erupt in clouds, geothermal lake forms below",low quality,1.5,5,Ankle boot,illusion Sandal,no illusion,illusion Sandal,no illusion
FashionMnist_554,A spacecraft entering Mars' orbit,low quality,1.5,1,Trouser,illusion Trouser,no illusion,illusion Trouser,no illusion
FashionMnist_555,"Sun paints mountains in a golden glow, river reflects the sky below, birds dance in a vibrant flow",low quality,1.5,1,Trouser,illusion Trouser,no illusion,illusion Trouser,no illusion
FashionMnist_556,"Sun paints mountains golden glow, river whispers secrets below, birds dance in silent show",low quality,1.5,1,Trouser,illusion Trouser,no illusion,illusion Trouser,no illusion
FashionMnist_557,Starship floating over a futuristic city,low quality,1.5,9,Ankle boot,illusion Sandal,no illusion,illusion Ankle boot,no illusion
FashionMnist_558,A serene forest with a twinkling stream,low quality,1.5,3,Trouser,illusion Trouser,no illusion,illusion Trouser,illusion Trouser
FashionMnist_559,"A vibrant forest glows with bioluminescent light, revealing hidden secrets",low quality,1.5,4,Pullover,illusion Pullover,no illusion,illusion T-shirt/top,no illusion
FashionMnist_560,Shark fin slicing smoothly through deep blue sea,low quality,1.5,5,Ankle boot,illusion Ankle boot,illusion Sandal,illusion Ankle boot,illusion Sandal
FashionMnist_561,"Vibrant fields of sunflowers stretching endlessly, glowing sun setting over hills",low quality,1.5,3,Trouser,illusion Trouser,no illusion,illusion Trouser,illusion Sandal
FashionMnist_562,A Memorial Day barbecue sharing good food,low quality,1.5,6,Pullover,illusion Dress,no illusion,illusion Shirt,no illusion
