image_name,Pprompt,Nprompt,illusion_strength,label,raw_answer,ill_answer,illless_answer,ill_filter_answer,illless_filter_answer
IllusionAnimals_430,"Silent mountains embrace turquoise lake, sunlight paints ripples",low quality,2.5,elephant,elephant,illusion animal elephant,no illusion animal,illusion animal elephant,no illusion animal
IllusionAnimals_431,Fire tornado ripping through California wildfires,low quality,2.5,elephant,elephant,illusion animal horse,no illusion animal,illusion animal horse,illusion animal cat
IllusionAnimals_432,"A beach with umbrella, sun and ocean",low quality,2.5,elephant,elephant,illusion animal elephant,no illusion animal,illusion animal elephant,illusion animal fish
IllusionAnimals_433,Eerie underwater lab with glowing fish and abandoned research equipment,low quality,2.5,elephant,elephant,illusion animal elephant,no illusion animal,illusion animal elephant,no illusion animal
IllusionAnimals_434,A desert with a lake in the middle,low quality,2.5,elephant,elephant,illusion animal dog,illusion animal fish,illusion animal dog,illusion animal fish
IllusionAnimals_435,A quaint village blanketed in winter snow with twinkling lights,low quality,2.5,elephant,elephant,illusion animal elephant,no illusion animal,illusion animal elephant,illusion animal cat
IllusionAnimals_436,"Foggy lake, ancient trees reach limbs, morning sun paints ripples",low quality,2.5,elephant,elephant,illusion animal elephant,no illusion animal,illusion animal elephant,illusion animal fish
IllusionAnimals_437,A cozy New Year's Eve toast at midnight,low quality,2.5,elephant,elephant,illusion animal elephant,no illusion animal,illusion animal elephant,illusion animal dog
IllusionAnimals_438,A secret underground cavern lit by glowing crystals,low quality,2.5,elephant,horse,illusion animal horse,no illusion animal,illusion animal horse,no illusion animal
IllusionAnimals_439,"Neon city zoomed at night, palm trees reaching sky's edge",low quality,2.5,elephant,elephant,illusion animal elephant,no illusion animal,illusion animal elephant,no illusion animal
IllusionAnimals_440,A vast green meadowland with a cottage in the distance,low quality,2.5,elephant,elephant,illusion animal elephant,no illusion animal,illusion animal elephant,no illusion animal
IllusionAnimals_441,A bustling city skyline at night with neon lights,low quality,2.5,elephant,elephant,illusion animal elephant,no illusion animal,illusion animal elephant,no illusion animal
IllusionAnimals_442,Windswept dunes meet turquoise waves at sunset,low quality,2.5,elephant,elephant,illusion animal horse,no illusion animal,illusion animal horse,illusion animal fish
IllusionAnimals_443,A secret underground cavern lit by glowing crystals,low quality,2.5,elephant,elephant,illusion animal elephant,no illusion animal,illusion animal elephant,no illusion animal
IllusionAnimals_444,A tropical island paradise with sandy beaches and crystal-clear waters,low quality,2.5,elephant,elephant,illusion animal elephant,no illusion animal,illusion animal elephant,illusion animal fish
IllusionAnimals_445,A giant robot overlooking a city at night,low quality,2.5,elephant,elephant,illusion animal elephant,illusion animal dog,illusion animal elephant,illusion animal dog
IllusionAnimals_446,A solitary lighthouse on a stormy cliff,low quality,2.5,elephant,elephant,illusion animal elephant,no illusion animal,illusion animal elephant,illusion animal fish
IllusionAnimals_447,A classic car driving along a coastal highway,low quality,2.5,elephant,elephant,illusion animal elephant,no illusion animal,illusion animal elephant,illusion animal fish
IllusionAnimals_448,A enchanting moonlit garden abloom with fireflies,low quality,2.5,elephant,elephant,illusion animal elephant,no illusion animal,illusion animal elephant,illusion animal cat
IllusionAnimals_449,"A cascading waterfall illuminates the canyon with glowing light, shadow dancing over rocks",low quality,2.5,elephant,elephant,illusion animal elephant,no illusion animal,illusion animal elephant,no illusion animal
IllusionAnimals_450,Sandy dunes meet turquoise seas under a stormy sky,low quality,2.5,elephant,elephant,illusion animal elephant,no illusion animal,illusion animal elephant,no illusion animal
IllusionAnimals_451,Osprey dive-bombing for fish in wetlands,low quality,2.5,elephant,elephant,illusion animal elephant,illusion animal pigeon,illusion animal elephant,illusion animal dog
IllusionAnimals_452,A starry night sky with a crescent moon and silhouette of a tree,low quality,2.5,elephant,elephant,illusion animal elephant,no illusion animal,illusion animal elephant,illusion animal dog
IllusionAnimals_453,"A vibrant forest glows with bioluminescent light, revealing hidden secrets",low quality,2.5,elephant,elephant,illusion animal elephant,no illusion animal,illusion animal elephant,no illusion animal
IllusionAnimals_454,Vibrant hot air balloons floating over green hills,low quality,2.5,elephant,elephant,illusion animal horse,no illusion animal,illusion animal cat,no illusion animal
IllusionAnimals_455,A bustling city street with neon lights and bustling crowds,low quality,2.5,elephant,elephant,illusion animal elephant,no illusion animal,illusion animal elephant,no illusion animal
IllusionAnimals_456,A dark forest with a glowing mushroom,low quality,2.5,elephant,elephant,illusion animal elephant,no illusion animal,illusion animal elephant,no illusion animal
IllusionAnimals_457,Lenticular clouds hovering above Andean peaks,low quality,2.5,elephant,elephant,illusion animal elephant,illusion animal fish,illusion animal elephant,illusion animal fish
IllusionAnimals_458,Turquoise lagoon shaded by palms,low quality,2.5,elephant,elephant,illusion animal elephant,no illusion animal,illusion animal elephant,no illusion animal
IllusionAnimals_459,African wild dog hunting impala,low quality,2.5,elephant,elephant,illusion animal elephant,illusion animal deer,illusion animal elephant,illusion animal fish
IllusionAnimals_460,A small house near seashore,low quality,2.5,elephant,elephant,illusion animal horse,no illusion animal,illusion animal elephant,illusion animal dog
IllusionAnimals_461,"Sunbeams pierce dark forest depths, river flow washes over rocks, birds call from branches",low quality,2.5,elephant,elephant,illusion animal elephant,no illusion animal,illusion animal elephant,no illusion animal
IllusionAnimals_462,Baby turtle emerging from its shell into ocean waves,low quality,2.5,elephant,horse,illusion animal elephant,illusion animal fish,illusion animal horse,illusion animal fish
IllusionAnimals_463,"Sea meets forest, waves crash softly, sunlight filters through canopy",low quality,2.5,elephant,elephant,illusion animal elephant,no illusion animal,illusion animal elephant,no illusion animal
IllusionAnimals_464,Leopard lounging in tree branches,low quality,2.5,elephant,elephant,illusion animal elephant,no illusion animal,illusion animal elephant,illusion animal cat
IllusionAnimals_465,"Pulse of the city fades to sea, mountains rise in rhythmic sway, river meets the history",low quality,2.5,elephant,elephant,illusion animal elephant,no illusion animal,illusion animal elephant,no illusion animal
IllusionAnimals_466,Bear cub playing in wildflower meadow,low quality,2.5,elephant,elephant,illusion animal elephant,illusion animal dog,illusion animal elephant,illusion animal dog
IllusionAnimals_467,A futuristic cityscape with flying cars and neon signs,low quality,2.5,elephant,elephant,illusion animal elephant,no illusion animal,illusion animal elephant,no illusion animal
IllusionAnimals_468,Cherry Blossoms fluttering softly,low quality,2.5,elephant,elephant,illusion animal elephant,no illusion animal,illusion animal elephant,illusion animal cat
IllusionAnimals_469,A colorful meadow with a flowing river and vibrant hot air balloons,low quality,2.5,elephant,elephant,illusion animal elephant,no illusion animal,illusion animal elephant,illusion animal cat
IllusionAnimals_470,A lively fairground with games and rides galore,low quality,2.5,elephant,elephant,illusion animal elephant,no illusion animal,illusion animal elephant,illusion animal fish
IllusionAnimals_471,"Ancient trees reach for the stars, sunlight filters through branches, river flows silently",low quality,2.5,elephant,elephant,illusion animal elephant,no illusion animal,illusion animal elephant,no illusion animal
IllusionAnimals_472,A foggy forest with a single path,low quality,2.5,elephant,elephant,illusion animal elephant,no illusion animal,illusion animal elephant,no illusion animal
IllusionAnimals_473,Dolphins leaping in sparkling sea,low quality,2.5,elephant,elephant,illusion animal elephant,no illusion animal,illusion animal elephant,illusion animal fish
IllusionAnimals_474,A whimsical carnival with colorful tents and a merry-go-round,low quality,2.5,elephant,elephant,illusion animal horse,no illusion animal,illusion animal horse,illusion animal cat
IllusionAnimals_475,A futuristic cityscape illuminated by neon lights,low quality,2.5,elephant,elephant,illusion animal elephant,no illusion animal,illusion animal elephant,no illusion animal
IllusionAnimals_476,A snowy forest with deer grazing on the fresh white snow,low quality,2.5,elephant,elephant,illusion animal elephant,no illusion animal,illusion animal elephant,no illusion animal
IllusionAnimals_477,A serene beach at sunset with palm trees and gentle waves,low quality,2.5,elephant,elephant,illusion animal elephant,no illusion animal,illusion animal elephant,illusion animal dog
IllusionAnimals_478,"A serene reflection of stars in a tranquil lake, moonlight cascading over mountains",low quality,2.5,elephant,elephant,illusion animal horse,no illusion animal,illusion animal elephant,no illusion animal
IllusionAnimals_479,A serene countryside blanketed in a field of blooming lavender,low quality,2.5,elephant,elephant,illusion animal elephant,no illusion animal,illusion animal elephant,no illusion animal
IllusionAnimals_480,"Neon reflections dance over futuristic cityscape, vibrant river flows below",low quality,2.5,elephant,elephant,illusion animal elephant,no illusion animal,illusion animal elephant,no illusion animal
IllusionAnimals_481,"Embraced by moonlight, ancient city walls glow with a soft, luminescent light",low quality,2.5,elephant,elephant,illusion animal elephant,no illusion animal,illusion animal elephant,illusion animal fish
IllusionAnimals_482,Sloth hanging nonchalantly from branch in Central America,low quality,2.5,elephant,elephant,illusion animal elephant,no illusion animal,illusion animal elephant,illusion animal cat
IllusionAnimals_483,"Sun paints mountains golden glow, river whispers secrets below, birds dance in silent show",low quality,2.5,elephant,elephant,illusion animal elephant,no illusion animal,illusion animal elephant,no illusion animal
IllusionAnimals_484,"Vast expanse of ocean waves, crashing against rocky cliffs, sunlight paints patterns",low quality,2.5,elephant,elephant,illusion animal horse,no illusion animal,illusion animal elephant,illusion animal dog
IllusionAnimals_485,Sunset over a calm tropical lake,low quality,2.5,elephant,elephant,illusion animal elephant,no illusion animal,illusion animal elephant,illusion animal dog
IllusionAnimals_486,Elephant herd bathing in river,low quality,2.5,elephant,elephant,illusion animal elephant,no illusion animal,illusion animal elephant,illusion animal dog
IllusionAnimals_487,A hauntingly beautiful graveyard shrouded in fog,low quality,2.5,elephant,elephant,illusion animal elephant,no illusion animal,illusion animal elephant,no illusion animal
IllusionAnimals_488,A colorful coral reef teeming with diverse marine life,low quality,2.5,elephant,elephant,illusion animal elephant,no illusion animal,illusion animal elephant,no illusion animal
IllusionAnimals_489,A futuristic city with flying cars and skyscrapers,low quality,2.5,elephant,elephant,illusion animal elephant,no illusion animal,illusion animal dog,illusion animal fish
IllusionAnimals_490,A majestic waterfall cascading into a crystal clear pool,low quality,2.5,elephant,elephant,illusion animal elephant,no illusion animal,illusion animal elephant,no illusion animal
