image_name,Pprompt,Nprompt,illusion_strength,label,ill_images,illusion_images_filtered,illusionless_images,illusionless_images_filtered,raw_images
FashionMnist_476,Palm fringed beach paradise,low quality,1.5,4, No illusion, Coat, 'No illusion', 'No illusion', Coat
FashionMnist_477,A peaceful village by the lake shore,low quality,1.5,4, 'No illusion', 'No illusion', 'No illusion', 'No illusion', Dress
FashionMnist_478,"Eerie silence surrounds snow-covered forest, glowing moon casts long shadows",low quality,1.5,9, 'No illusion', Sneaker, 'No illusion', 'No illusion', Sneaker
FashionMnist_479,An ancient castle perched on a cliff overlooking the sea,low quality,1.5,2, 'No illusion', 'No illusion', 'No illusion', 'No illusion', Pullover
FashionMnist_480,A serene lake reflecting the fiery colors of a setting sun,low quality,1.5,9, No illusion, 'Ankle boot', 'No illusion', 'No illusion', Ankle boot
FashionMnist_481,A traditional Japanese garden with a koi pond and cherry blossoms,low quality,1.5,5, No illusion, Sneaker, No illusion, 'No illusion', Sneaker
FashionMnist_482,A desert with camels and pyramids,low quality,1.5,9, 'No illusion', 'Ankle boot', No illusion, 'No illusion', Ankle boot
FashionMnist_483,Volcanic landscape with flowing lava and levitating plants,low quality,1.5,3, Dress, Dress, 'No illusion', 'No illusion', Dress
FashionMnist_484,A cyberpunk metropolis pulsating with neon lights,low quality,1.5,7, 'No illusion', Sneaker, No illusion, 'No illusion', Sneaker
FashionMnist_485,A cozy cabin nestled in a snowy forest clearing,low quality,1.5,5, No illusion, Sandal, No illusion, 'No illusion', Sandal
FashionMnist_486,"Vast, glowing nebula engulfing a towering space station, stars twinkling beyond",low quality,1.5,7, Sandal, 'Sandal', 'No illusion', 'No illusion', Sneaker
FashionMnist_487,A beautiful starry night over mountains,low quality,1.5,8, 'No illusion', 'No illusion', 'No illusion', 'No illusion', Trouser
FashionMnist_488,A charming cottage covered in ivy with a thatched roof,low quality,1.5,1, No illusion, 'No illusion', No illusion, 'No illusion', Trouser
FashionMnist_489,Turquoise lagoon shaded by palms,low quality,1.5,0, No illusion, 'T-shirt/top', 'No illusion', 'No illusion', The correct class is 'T-shirt/top'.
FashionMnist_490,A serene lake surrounded by blooming cherry trees,low quality,1.5,0, 'No illusion', 'T-shirt/top', 'No illusion', 'No illusion', The correct class is 'T-shirt/top'.
FashionMnist_491,Tranquil forest clearing with sunlight streaming through canopy,low quality,1.5,3, 'No illusion', Dress, 'No illusion', 'No illusion', Coat
FashionMnist_492,"Whirlwind of ice crystals, frozen waterfall cascades over towering rock",low quality,1.5,4, 'No illusion', 'Coat', 'No illusion', 'No illusion', Dress
FashionMnist_493,Coral reef teeming with life,low quality,1.5,8, No illusion, 'Bag', 'No illusion', 'No illusion', The class of the object in the picture is 'Bag'.
FashionMnist_494,Lemur swinging nimbly through Madagascar's deciduous forests,low quality,1.5,9, 'No illusion', 'Ankle boot', 'No illusion', 'No illusion', Ankle boot
FashionMnist_495,A bustling marketplace with vendors selling exotic fruits and spices,low quality,1.5,7, 'No illusion', Sneaker, No illusion, 'No illusion', Sneaker
FashionMnist_496,A whimsical forest glade with fairy circles and magical creatures,low quality,1.5,9, No illusion, 'No illusion', No illusion, 'No illusion', Ankle boot
FashionMnist_497,"Neon glow fills abandoned factory, dust swirling in forgotten hallways",low quality,1.5,1, 'No illusion', 'No illusion', 'No illusion', 'No illusion', Trouser
FashionMnist_498,A victorian-era tea party set in idyllic countryside,low quality,1.5,2, Dress, 'Coat', Dress, 'No illusion', 'T-shirt/top'
FashionMnist_499,A bustling marketplace with colorful stalls and exotic goods,low quality,1.5,7, No illusion, 'No illusion', No illusion, 'No illusion', Sneaker
FashionMnist_500,A peaceful pagoda overlooking a serene pond,low quality,1.5,0, No illusion, 'No illusion', No illusion, 'No illusion', Dress
FashionMnist_501,A dirt path leading through a lush forest,low quality,1.5,2, No illusion, 'No illusion', 'No illusion', 'No illusion', Pullover
FashionMnist_502,"A vibrant forest glows with bioluminescent light, revealing hidden secrets",low quality,1.5,0, No illusion, T-shirt/top, No illusion, 'No illusion', T-shirt/top
FashionMnist_503,Lightning striking glacier in Patagonia,low quality,1.5,5, 'No illusion', No illusion, 'No illusion', 'No illusion', Dress
FashionMnist_504,"Vast snowfall covers mountains, white silence blankets frozen land, sunlight breaks through",low quality,1.5,7, 'No illusion', 'No illusion', 'No illusion', 'No illusion', Sneaker
FashionMnist_505,Komodo Dragon slithering stealthily,low quality,1.5,1, No illusion, Trouser, 'No illusion', 'No illusion', Trouser
FashionMnist_506,A colorful sunset over a calm beautiful lake,low quality,1.5,8, 'No illusion', 'Bag', 'No illusion', 'No illusion', The class of the object in the picture is 'Bag'.
FashionMnist_507,A lonely lighthouse during a day with rain,low quality,1.5,2, No illusion, No illusion, 'No illusion', 'No illusion', Pullover
FashionMnist_508,A bustling city skyline at night,low quality,1.5,2, 'No illusion', Coat, 'No illusion', 'No illusion', 'T-shirt/top'
FashionMnist_509,"Sunbeams break through jungle canopy, river winds through valleys, sunlight paints patterns on everything",low quality,1.5,2, No illusion, 'T-shirt/top', 'No illusion', 'No illusion', 'Pullover'
FashionMnist_510,A lush tropical rainforest echoing with the sounds of wildlife,low quality,1.5,2, 'No illusion', 'No illusion', 'No illusion', 'No illusion', 'T-shirt/top'
FashionMnist_511,A vibrant marketplace with vendors selling exotic fruits and spices,low quality,1.5,4, 'No illusion', 'No illusion', No illusion, No illusion, Dress
FashionMnist_512,A peaceful cabin under a cliff overlooking a lake,low quality,1.5,2, 'No illusion', 'T-shirt/top', 'No illusion', 'No illusion', Pullover
FashionMnist_513,Elk bugling in crisp autumn air,low quality,1.5,6, No illusion, Dress, 'No illusion', 'No illusion', Coat
FashionMnist_514,Splendid orchid bursting forth from rich soil,low quality,1.5,1, No illusion, Trouser, 'No illusion', 'No illusion', Trouser
FashionMnist_515,Ocean wave curling gracefully onto beach,low quality,1.5,9, No illusion, 'Ankle boot', 'No illusion', 'No illusion', Ankle boot
FashionMnist_516,"Sunbeams dance on meadows below, mountains rise in silhouette, birds fly in the sky",low quality,1.5,8, 'No illusion', 'Bag', 'No illusion', 'No illusion', Trouser
FashionMnist_517,A neon cyberpunk street at night,low quality,1.5,5, 'No illusion', 'No illusion', No illusion, 'No illusion', Sneaker
FashionMnist_518,"Ancient city walls engulfed in snow, sunlight illuminating the crumbled stones",low quality,1.5,1, 'No illusion', No illusion, 'No illusion', 'No illusion', Trouser
FashionMnist_519,Vibrant city at night with neon lights,low quality,1.5,9, Sandal, Ankle boot, 'No illusion', 'No illusion', Ankle boot
FashionMnist_520,A dark forest with a glowing mushroom,low quality,1.5,1, No illusion, Trouser, No illusion, 'No illusion', Trouser
FashionMnist_521,Cobbled street lined with ivy-clad buildings,low quality,1.5,2, No illusion, 'T-shirt/top', No illusion, No illusion, Dress
FashionMnist_522,Orca spyhopping curiously,low quality,1.5,8, No illusion, 'Bag', No illusion, 'No illusion', The correct class is 'Bag'.
FashionMnist_523,A fiery sunset casting a golden glow over a tranquil lake,low quality,1.5,3, No illusion, Dress, 'No illusion', 'No illusion', Dress
FashionMnist_524,A gecko on a large leaf in a tropical rainforest,low quality,1.5,8, No illusion, 'Bag', 'No illusion', 'No illusion', Trouser
FashionMnist_525,"Whipped cream clouds swirl around children's laughter, city lights glitter below",low quality,1.5,9, 'No illusion', 'No illusion', 'Dress', 'No illusion', Ankle boot
FashionMnist_526,A blissful yoga retreat nestled within tropical forests,low quality,1.5,2, 'No illusion', 'Coat', 'Trouser', 'No illusion', Pullover
FashionMnist_527,A cozy fireplace crackling in a rustic log cabin,low quality,1.5,4, The correct class is 'No illusion'., Coat, 'No illusion', No illusion, Coat
FashionMnist_528,A vast desert with a distant city,low quality,1.5,2, No illusion, Coat, 'No illusion', 'No illusion', Coat
FashionMnist_529,A lush meadow with wildflowers and butterflies,low quality,1.5,8, 'No illusion', 'No illusion', 'No illusion', 'No illusion', The class of the picture is 'Bag'.
FashionMnist_530,A snowy mountain peak reflecting the light of dawn,low quality,1.5,8, 'No illusion', 'No illusion', 'No illusion', 'No illusion', The correct class is 'Bag'.
FashionMnist_531,An ancient castle perched on a hilltop,low quality,1.5,2, 'No illusion', 'T-shirt/top', 'No illusion', 'No illusion', Pullover
FashionMnist_532,Misty mountains with a flowing river,low quality,1.5,0, 'No illusion', 'No illusion', 'No illusion', 'No illusion', Dress
FashionMnist_533,"A beach with umbrella, sun and ocean",low quality,1.5,5, 'No illusion', 'No illusion', No illusion, 'No illusion', Sandal
FashionMnist_534,"Sunsets over sand dunes, shadows stretch, silence blankets the desert",low quality,1.5,8, 'No illusion', 'No illusion', 'No illusion', 'No illusion', Trouser
FashionMnist_535,A sunset at the ocean with a palm tree,low quality,1.5,8, 'No illusion', 'Bag', 'No illusion', 'No illusion', The class of the picture is 'Bag'.
FashionMnist_536,A beach with palm trees and a sunset,low quality,1.5,5, 'No illusion', No illusion, 'No illusion', 'No illusion', Sandal
FashionMnist_537,Peaceful early morning fishing boat,low quality,1.5,3, No illusion, Dress, 'No illusion', 'No illusion', Dress
FashionMnist_538,An alien landscape with strange rock formations and glowing plants,low quality,1.5,9, 'No illusion', 'Ankle boot', No illusion, 'No illusion', Ankle boot
FashionMnist_539,"Softly glowing mushrooms illuminate forest floor, moonlight filters through branches",low quality,1.5,4, No illusion, 'No illusion', No illusion, 'No illusion', The class of the object in the picture is 'Coat'.
FashionMnist_540,Underwater volcano eruption near Tonga Islands,low quality,1.5,3, No illusion, 'Dress', 'No illusion', 'No illusion', Dress
FashionMnist_541,A bustling train station with passengers rushing to catch their trains,low quality,1.5,4, No illusion, 'No illusion', No illusion, 'No illusion', Coat
FashionMnist_542,Total lunar eclipse painting blood-red moon,low quality,1.5,4, 'No illusion', Coat, No illusion, 'No illusion', Dress
FashionMnist_543,Double rainbow arching over flooded rice terraces,low quality,1.5,5, 'No illusion', 'No illusion', 'No illusion', 'No illusion', Dress
FashionMnist_544,"Golden light meets distant shores, river meets ocean waves, birds sing on silent shores",low quality,1.5,1, No illusion, Trouser, 'No illusion', 'No illusion', Trouser
FashionMnist_545,A Ramadan Iftar meal breaking fast lovingly,low quality,1.5,0, The correct class is 'No illusion'., 'No illusion', 'No illusion', 'No illusion', T-shirt/top
FashionMnist_546,"Neon glow fills abandoned mining tunnels, eerie silence haunts the depths",low quality,1.5,1, No illusion, Trouser, 'No illusion', 'No illusion', Trouser
FashionMnist_547,"Abandoned laboratory, scientific symbols floating in the air",low quality,1.5,2, No illusion, 'No illusion', No illusion, No illusion, The correct class is 'Pullover'.
FashionMnist_548,A lush rainforest with cascading waterfalls,low quality,1.5,0, 'No illusion', 'T-shirt/top', 'No illusion', 'No illusion', The correct class is 'T-shirt/top'.
FashionMnist_549,Pelican skillfully catching schooling fish,low quality,1.5,6, No illusion, 'No illusion', No illusion, No illusion, Dress
FashionMnist_550,"A distant meteor litters the night sky, illuminating the silent forest below",low quality,1.5,9, 'No illusion', 'No illusion', 'No illusion', 'No illusion', Ankle boot
FashionMnist_551,A lush meadow beneath a bright blue summer sky,low quality,1.5,6, 'No illusion', 'No illusion', 'No illusion', 'No illusion', Pullover
FashionMnist_552,"Ethereal light fills the forest, cascading through the leaves and illuminating hidden life",low quality,1.5,1, 'No illusion', 'No illusion', 'No illusion', 'No illusion', Trouser
FashionMnist_553,"Volcanic mountains erupt in clouds, geothermal lake forms below",low quality,1.5,5, 'No illusion', Sandal, 'No illusion', 'No illusion', Sandal
FashionMnist_554,A spacecraft entering Mars' orbit,low quality,1.5,1, 'No illusion', Trouser, 'No illusion', 'No illusion', Trouser
FashionMnist_555,"Sun paints mountains in a golden glow, river reflects the sky below, birds dance in a vibrant flow",low quality,1.5,1, 'No illusion', 'No illusion', No illusion, 'No illusion', Trouser
FashionMnist_556,"Sun paints mountains golden glow, river whispers secrets below, birds dance in silent show",low quality,1.5,1, 'No illusion', 'No illusion', 'No illusion', 'No illusion', Trouser
FashionMnist_557,Starship floating over a futuristic city,low quality,1.5,9, 'No illusion', Ankle boot, 'No illusion', 'No illusion', Ankle boot
FashionMnist_558,A serene forest with a twinkling stream,low quality,1.5,3, 'No illusion', No illusion, 'No illusion', 'No illusion', Dress
FashionMnist_559,"A vibrant forest glows with bioluminescent light, revealing hidden secrets",low quality,1.5,4, No illusion, 'No illusion', No illusion, 'No illusion', Dress
FashionMnist_560,Shark fin slicing smoothly through deep blue sea,low quality,1.5,5, No illusion, No illusion, No illusion, 'No illusion', Trouser
FashionMnist_561,"Vibrant fields of sunflowers stretching endlessly, glowing sun setting over hills",low quality,1.5,3, 'No illusion', 'No illusion', 'No illusion', 'No illusion', Dress
FashionMnist_562,A Memorial Day barbecue sharing good food,low quality,1.5,6, 'No illusion', T-shirt/top, 'No illusion', 'No illusion', The correct class is 'Dress'.
FashionMnist_563,"Gentle waves lap rocky beach, seagulls soar above, salty air fills the scent",low quality,1.5,6, 'No illusion', 'No illusion', No illusion, 'No illusion', Dress
FashionMnist_564,"Mountains embrace sparkling lake, sunlight paints ripples, forest glows faintly",low quality,1.5,6, 'No illusion', 'No illusion', 'No illusion', 'No illusion', Dress
FashionMnist_565,Sunset over the pier,low quality,1.5,4, No illusion, 'No illusion', 'No illusion', 'No illusion', Coat
FashionMnist_566,A tranquil Zen garden with raked sand and stone sculptures,low quality,1.5,6, No illusion, 'T-shirt/top', No illusion, 'No illusion', Dress
