image_name,Pprompt,Nprompt,illusion_strength,label,raw_answer,ill_answer,illless_answer,ill_fliter_answer,illless_filter_answer
Mnist_452,A time-worn pirate ship adrift at sea,low quality,1.5,3,The snake is a class.,'No Hidden Digit',digit 0,'No Hidden Digit','No Hidden Digit'
Mnist_453,"Starlight spills over snow-covered mountains, lone cabin huddled in valley below",low quality,1.5,2,The class is 'digits'.,'No Hidden Digit',digit 0,'No Hidden Digit','No Hidden Digit'
Mnist_454,A magnificent ice hotel made entirely of snow,low quality,1.5,3,The number '3','No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_455,A forest with tall trees and a babbling brook,low quality,1.5,9,The image shows a black background with a white outline of a human brain.,digit 0,digit 0,'No Hidden Digit','No Hidden Digit'
Mnist_456,"Sun washes over river's surface, birds soar through canyon glow, sunlight filters through trees",low quality,1.5,1,The class is 'digits','No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_457,A colorful meadow with a flowing river and vibrant hot air balloons,low quality,1.5,2,The class is 'digits'.,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_458,"Golden sunrise paints horizon, vast desert landscape, dunes shift in the gentle breeze",low quality,1.5,6,The class is 'digits','No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_459,A dense forest with lofty mountains and a meandering river,low quality,1.5,8,The class is 'digits','No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_460,A victorian-era tea party set in idyllic countryside,low quality,1.5,0,The image is a black background.,digit 0,'No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_461,Desert valley with birds circling above,low quality,1.5,5,"A class is a group of objects that share a common characteristic, such as a shape, color, or size.",'No Hidden Digit',digit 0,'No Hidden Digit','No Hidden Digit'
Mnist_462,A serene temple nestled in the heart of a tranquil garden,low quality,1.5,6,The image shows a digit 0,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_463,"Gentle waves crash against sandy shores, moonlight reflects on sparkling water",low quality,1.5,6,The letter 'C','No Hidden Digit',digit 0,'No Hidden Digit','No Hidden Digit'
Mnist_464,Tranquil mountains overlooking a lush jungle and flowing river,low quality,1.5,6,The class is 'digits','No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_465,A meadow with a mountain and a castle,low quality,1.5,3,The image shows a digit 0.,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_466,A dense fog rolling over a dark and mysterious forest,low quality,1.5,8,The class is 'digits','No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_467,Rainbow appearing after a summer rainstorm,low quality,1.5,8,"The image shows a white outline of a number '0', a white circle with a dot in the middle, and a white line extending from the dot to the circle.",'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_468,A romantic candlelit dinner under the stars,low quality,1.5,2,The snake is in a class of 'digits'.,digit 0,'No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_469,"A beach with waves, sand, and palm trees",low quality,1.5,7,The class is 'digits','No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_470,Sandy dunes meet turquoise seas under a stormy sky,low quality,1.5,5,The letter S,digit 0,digit 0,'No Hidden Digit','No Hidden Digit'
Mnist_471,A magical garden filled with talking animals and sparkling flowers,low quality,1.5,8,The class is 'digits','No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_472,A meteor shower above a lake,low quality,1.5,9,The digit 7,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_473,"Golden light paints meadow grass, mountains rise imposingly, river reflects rainbow hues",low quality,1.5,6,The image is a black background.,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_474,Cobbled street lined with ivy-clad buildings,low quality,1.5,1,The image is a black background.,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_475,A starry night sky with constellations glowing,low quality,1.5,8,The class is 'digits','No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_476,A serene lake surrounded by blooming cherry trees,low quality,1.5,4,The image is a black and white picture of a number '4','No Hidden Digit','No Hidden Digit','digits','No Hidden Digit'
Mnist_477,A grand cathedral with intricate stained glass windows and spires,low quality,1.5,1,The image is a black background.,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_478,Surreal Antelope Canyon slot canyons in Arizona,low quality,1.5,2,The digit is a digit,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_479,A field of sunflowers at sunrise,low quality,1.5,5,The letter 'E','No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_480,A majestic palace with gilded gates and marble columns,low quality,1.5,9,The class is 'digits','No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_481,A rocky desert landscape with towering sand dunes and a blazing sun,low quality,1.5,1,The digit is a digit,digit 0,'No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_482,A rustic farmhouse surrounded by fields of wheat,low quality,1.5,9,The image is a black background.,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_483,A futuristic city with flying cars and towering skyscrapers,low quality,1.5,7,The image shows a black background with a white question mark in the middle.,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_484,A bustling city street at night,low quality,1.5,5,"A class is a group of objects that share a common characteristic, such as a shape, color, or size.",'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_485,"Gentle waves lap rocky beach, seagulls soar above, salty air fills the scent",low quality,1.5,4,The class is 'digits','No Hidden Digit',digit 0,'No Hidden Digit','No Hidden Digit'
Mnist_486,A city in the sky with flying cars,low quality,1.5,0,The class is 'digits','No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_487,Galaxy with supernova explosion,low quality,1.5,8,The class is 'digits','No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_488,A lush vineyard stretching over rolling hills,low quality,1.5,9,A computer programmer,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_489,A spaceship flying through a wormhole,low quality,1.5,9,A tennis racket,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_490,A snowy mountain peak under starry night sky,low quality,1.5,1,The digit is a digit,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_491,Cougar (Puma) surveying territory from lofty vantage point,low quality,1.5,0,The class is 'digits','No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_492,A sunny meadow with purple flowers and green grass,low quality,1.5,5,The class is 'digits','No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_493,Glowing fungi illuminate a decaying castle under a moonlit forest,low quality,1.5,2,The digit is a number,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_494,"Starry sea reflects on metallic waves, futuristic city emerging from the depths",low quality,1.5,3,The number is a digit,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_495,A cheerful family reunion bringing loved ones together,low quality,1.5,7,The digit 7 is in a class of 'digits'.,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_496,A verdant jungle with towering mountains and a winding river,low quality,1.5,8,The class is 'digits','No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_497,A futuristic city with skyscrapers and flying cars,low quality,1.5,9,The image is a black background.,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_498,A distant futuristic city with floating buildings,low quality,1.5,4,The class is 'digits','No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_499,A colorful hot air balloon floating over patchwork fields,low quality,1.5,0,The image is a black background.,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_500,A misty forest clearing with sunlight filtering through the canopy,low quality,1.5,6,The image is a black and white picture of the digit '0'.,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_501,"A lone astronaut adrift in the stars, constellations forming a path",low quality,1.5,3,Snake,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_502,An ancient city in the desert,low quality,1.5,9,The image is a black background.,digit 0,'No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_503,Snowy owl perched on frozen tree branch,low quality,1.5,5,The snake is a snake.,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_504,Leopard lounging in tree branches,low quality,1.5,2,The letter 'a','No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_505,A forest with tall trees and a flowing river,low quality,1.5,1,The image is a black background.,'No Hidden Digit',digit 0,'No Hidden Digit','No Hidden Digit'
Mnist_506,A lone sailboat drifting peacefully on calm waters,low quality,1.5,3,The snake is in a class of 'digits'.,'No Hidden Digit','No Hidden Digit','No Hidden Digit',digit 0
Mnist_507,A colossal city covered in smog,low quality,1.5,1,The image shows a digit 0.,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_508,"Vast expanse meets mountain lake, sunlight paints ripples, birds gently awake",low quality,1.5,3,The snake is a class of animals.,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_509,Vibrant hot air balloons floating over green hills,low quality,1.5,6,The class is 'digits','No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_510,"Steam-powered city beneath a stormy sky, robots and gears silhouetted",low quality,1.5,5,The class is 'digits'.,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_511,A bustling marketplace filled with colorful fruits and spices,low quality,1.5,7,The image shows a pixelated image of a digit 0.,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_512,Leopard lounging in tree branches,low quality,1.5,4,The letter 'T','No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_513,"Neon lights dance on water wave, futuristic hovercraft glides above city",low quality,1.5,2,The digit is a number.,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_514,"A vast, lush jungle with mist-shrouded mountains and a winding river",low quality,1.5,2,Digits,digit 0,'No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_515,A starry night in a forest with a lake,low quality,1.5,6,The image is a black background.,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_516,Bioluminescent bay glowing under starlit skies,low quality,1.5,3,The class is 'digits'.,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_517,A bustling city street filled with colorful shops and pedestrians,low quality,1.5,2,The class is 'digits','No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_518,A quaint seaside town with fishing boats bobbing in the harbor,low quality,1.5,6,The digit is a digit,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_519,Aurora borealis dancing above Arctic Circle,low quality,1.5,5,Snake,'No Hidden Digit',digit 0,'No Hidden Digit','No Hidden Digit'
Mnist_520,Magnolia tree in full bloom,low quality,1.5,4,The class is 'digits','No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_521,A rustic barn surrounded by fields of golden wheat,low quality,1.5,8,The class is 'digits','No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_522,A field of sunflowers at sunrise,low quality,1.5,9,The image is a black background.,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_523,A vast desert with dunes and a lone camel,low quality,1.5,7,The class is 'digits','No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_524,A classic car driving along a coastal highway,low quality,1.5,1,A binary number,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_525,A magical fairytale forest filled with unicorns,low quality,1.5,3,"The image shows a digit 0, a digit 1 and a digit 2.",'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_526,"Vast ocean meets rocky cliffs, waves crash and spray, vibrant sunset paints the sky",low quality,1.5,0,The class is 'digits','No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_527,A tranquil Japanese garden with koi fish swimming lazily,low quality,1.5,3,The class is 'digits','No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_528,A field of sunflowers at sunrise,low quality,1.5,8,The image shows a white outline of a number '3'.,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_529,A serene lake surrounded by blooming cherry trees,low quality,1.5,3,The class is 'digits','No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_530,Wolf pack howling at full moon,low quality,1.5,1,The image is a black background.,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_531,A field of poppies swaying in the breeze under a clear sky,low quality,1.5,9,A,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_532,"Frozen lake frozen over, snow-covered mountains reflected in the surface",low quality,1.5,3,The snake is in a class of 'digits'.,'No Hidden Digit','No Hidden Digit','No Hidden Digit','No Hidden Digit'
Mnist_533,Fox darting through pristine snow,low quality,1.5,4,The class is 'digits','No Hidden Digit',digit 0,'No Hidden Digit','No Hidden Digit'
