image_name,Pprompt,Nprompt,illusion_strength,label,ill_images,illusion_images_filtered,illusionless_images,illusionless_images_filtered,raw_images
illusion_char_419,A beautiful starry night over mountains,low quality,1.5,9Sj1I," ""No illusion"""," ""95611"""," ""No illusion"""," ""No illusion"""," ""95678I"""
illusion_char_420,A sunset over a golden wheat field,low quality,1.5,Z95Jq," ""No illusion"""," ""z951jq"""," ""No illusion"""," ""No illusion"""," ""Z95Jq"""
illusion_char_421,"A hazy sky reflects on a tranquil lake, moonlight bathing the surrounding mountains",low quality,1.5,KHF9G," ""No illusion"""," ""No illusion"""," ""No illusion"""," ""No illusion"""," ""No illusion"""
illusion_char_422,A spaceship descends towards a lush jungle planet,low quality,1.5,EaaMZ," ""No illusion"""," ""DREAMZ"""," ""No illusion"""," ""No illusion"""," ""E a a M Z"""
illusion_char_423,A dense forest with lofty mountains and a meandering river,low quality,1.5,7Lh," ""No illusion"""," ""7215"""," ""No illusion"""," ""No illusion"""," ""7, L, h"""
illusion_char_424,A close-up of a tiger staring at the camera,low quality,1.5,jJi2," ""No illusion"""," ""112"""," ""No illusion"""," ""No illusion"""," ""jJi2"""
illusion_char_425,"Ancient tree roots intertwining across the moonlit forest floor, moonlight filtering through branches",low quality,1.5,h9d," ""No illusion"""," ""No illusion"""," ""No illusion"""," ""No illusion"""," ""h, 9, d"""
illusion_char_426,A starlit sky above a tranquil lake reflecting the moon,low quality,1.5,w51," ""No illusion"""," ""651"""," ""No illusion"""," ""No illusion"""," ""W51"""
illusion_char_427,A charming cottage covered in ivy,low quality,1.5,LAa," ""No illusion"""," ""No illusion"""," ""No illusion"""," ""No illusion"""," ""Laa"""
illusion_char_428,A waterfall cascading through a lush green forest,low quality,1.5,JnL," ""No illusion"""," ""No illusion"""," ""No illusion"""," ""No illusion"""," ""J, n, L"""
illusion_char_429,A serene meadow dotted with blooming wildflowers,low quality,1.5,uKw9z," ""No illusion"""," ""ukw97"""," ""No illusion"""," ""No illusion"""," ""ukw9z"""
illusion_char_430,Clear blue skies meeting cerulean ocean,low quality,1.5,XDUo," ""XDUO"""," ""XDUO"""," ""No illusion"""," ""No illusion"""," ""XDUO"""
illusion_char_431,An abandoned castle shrouded in mist atop a lonely hill,low quality,1.5,ZZNX5," ""No illusion"""," ""No illusion"""," ""No illusion"""," ""No illusion"""," ""Z repeats, then the next character is the next in the alphabet, then repeat"""
illusion_char_432,A glowing meadow with floating rocks and a waterfall,low quality,1.5,eZ8," ""No illusion"""," ""No illusion"""," ""No illusion"""," ""No illusion"""," ""e Z 8"""
illusion_char_433,Frozen tundra landscape with towering ice structures and aurora borealis lights,low quality,1.5,MR3bR," ""No illusion"""," ""No illusion"""," ""No illusion"""," ""No illusion"""," ""MR3bR"""
illusion_char_434,A dramatic cliff overlooking crashing waves,low quality,1.5,Op4Pq," ""No illusion"""," ""Op4Pq"""," ""No illusion"""," ""No illusion"""," ""Op4Pq"""
illusion_char_435,Pelican skillfully catching schooling fish,low quality,1.5,CLctP," ""No illusion"""," ""No illusion"""," ""No illusion"""," ""No illusion"""," ""CLctP"""
illusion_char_436,A lonely tree on a vast plain,low quality,1.5,3x5," ""No illusion"""," ""No illusion"""," ""No illusion"""," ""No illusion"""," ""3 x 5"""
illusion_char_437,"Ancient temple engulfed by dense, dark jungle",low quality,1.5,KI2," ""No illusion"""," ""No illusion"""," ""No illusion"""," ""No illusion"""," ""KI2"""
illusion_char_438,"An ancient temple overgrown with vines, sunlight filtering through crumbled stones",low quality,1.5,aTGy7," ""No illusion"""," ""No illusion"""," ""No illusion"""," ""No illusion"""," ""aTGy7"""
illusion_char_439,Verdant valley cradled by hills,low quality,1.5,w8JD," ""No illusion"""," ""W&JD"""," ""No illusion"""," ""No illusion"""," ""W8JD"""
illusion_char_440,"A vast, green meadow with wildflowers and a rainbow",low quality,1.5,nGH," ""No illusion"""," ""NGHT"""," ""No illusion"""," ""No illusion"""," ""No illusion"""
illusion_char_441,"A vibrant forest glows with bioluminescent light, revealing hidden trails and creatures",low quality,1.5,C0rDw," ""COLD"""," ""No illusion"""," ""No illusion"""," ""No illusion"""," ""The sequence of characters in the picture is 'Cold War'."""
illusion_char_442,A rocky mountain peak with a sense of solitude and vastness,low quality,1.5,FZT," ""No illusion"""," ""FZT"""," ""No illusion"""," ""No illusion"""," ""FZT"""
illusion_char_443,A nostalgic drive-in movie theater under the stars,low quality,1.5,MBGA," ""No illusion"""," ""MIBGA"""," ""No illusion"""," ""No illusion"""," ""MBGA"""
illusion_char_444,Geysir erupting in Yellowstone National Park,low quality,1.5,uKF3," ""No illusion"""," ""ukf3"""," ""No illusion"""," ""No illusion"""," ""ukf3"""
illusion_char_445,A serene meadow with wildflowers and a gentle breeze,low quality,1.5,kSO," ""No illusion"""," ""KS0"""," ""No illusion"""," ""No illusion"""," ""123"""
illusion_char_446,Orca spyhopping curiously,low quality,1.5,IPh," ""No illusion"""," ""IPh"""," ""No illusion"""," ""No illusion"""," ""IPh"""
illusion_char_447,A crystal-clear lake surrounded by vibrant fall foliage,low quality,1.5,34ZSc," ""No illusion"""," ""347S8"""," ""No illusion"""," ""No illusion"""," ""34ZSc"""
illusion_char_448,A peaceful summer night countryside landscape with sunflowers,low quality,1.5,TOnx," ""No illusion"""," ""TONS"""," ""No illusion"""," ""No illusion"""," ""No illusion"""
illusion_char_449,"Sun paints mountains golden glow, river whispers secrets below, birds dance in silent show",low quality,1.5,44F," ""No illusion"""," ""44F"""," ""No illusion"""," ""No illusion"""," ""44F"""
illusion_char_450,"Sun-drenched meadow meets winding waterfall, cradled by rolling hills",low quality,1.5,MLg," ""No illusion"""," ""MLG"""," ""No illusion"""," ""No illusion"""," ""MLg"""
illusion_char_451,A rocky mountain peak with a sense of solitude and vastness,low quality,1.5,6tMKk," ""No illusion"""," ""6UMKK"""," ""No illusion"""," ""No illusion"""," ""6tMKK"""
illusion_char_452,Crunchy brown leaves carpeting forest floor,low quality,1.5,Opva," ""No illusion"""," ""QPN25"""," ""No illusion"""," ""No illusion"""," ""Opva"""
illusion_char_453,African wild dog hunting impala,low quality,1.5,Bb7," ""No illusion"""," ""Bb7"""," ""No illusion"""," ""No illusion"""," ""Bb7"""
illusion_char_454,A medieval castle standing proudly atop a hill,low quality,1.5,RYf," ""No illusion"""," ""RYF"""," ""No illusion"""," ""No illusion"""," ""RYf"""
illusion_char_455,A tranquil lake surrounded by snow-capped mountains,low quality,1.5,T5N," ""No illusion"""," ""TSN"""," ""No illusion"""," ""No illusion"""," ""T5N"""
illusion_char_456,"Silent valley bathed in golden sunlight, river meanders below",low quality,1.5,bhQ83," ""ghost"""," ""No illusion"""," ""No illusion"""," ""No illusion"""," ""bhQ83"""
illusion_char_457,A misty forest with a flowing river and a wooden bridge,low quality,1.5,3TqYR," ""TYR"""," ""TYR"""," ""No illusion"""," ""No illusion"""," ""3, T, q, Y, R"""
illusion_char_458,"City skyline reflected in a pool of water, neon lights shimmering",low quality,1.5,9fD," ""91D"""," ""911"""," ""No illusion"""," ""No illusion"""," ""9, f, D"""
illusion_char_459,"Gentle waves lap sandy shores, towering waves crash against ancient cliffs",low quality,1.5,Lsl," ""No illusion"""," ""No illusion"""," ""No illusion"""," ""No illusion"""," ""Lsl"""
illusion_char_460,Dolphins leaping in sparkling sea,low quality,1.5,jsRj," ""No illusion"""," ""No illusion"""," ""No illusion"""," ""No illusion"""," ""jsRj"""
illusion_char_461,A futuristic cityscape illuminated by neon lights,low quality,1.5,Oh3n4," ""No illusion"""," ""Oh3h4"""," ""No illusion"""," ""No illusion"""," ""Oh, three, n, four"""
illusion_char_462,"Ancient statues come alive under the moonlight, figures dancing in the shadows",low quality,1.5,ADE8," ""No illusion"""," ""IDES"""," ""No illusion"""," ""No illusion"""," ""ADE8"""
illusion_char_463,"Dense forest meets mountain peaks, sunlight filters through leaves in spiral patterns, birds call to each other",low quality,1.5,C2Ih," ""No illusion"""," ""No illusion"""," ""No illusion"""," ""No illusion"""," ""C2Ih"""
illusion_char_464,A majestic waterfall plunging into a misty abyss,low quality,1.5,ZNR," ""No illusion"""," ""4NR"""," ""No illusion"""," ""No illusion"""," ""Z, N, R"""
illusion_char_465,"Ancient forest meets towering peaks, sunlight filters through, birds call in the distance",low quality,1.5,W6S," ""No illusion"""," ""No illusion"""," ""No illusion"""," ""No illusion"""," ""W6S"""
illusion_char_466,A serene lakeside with a wooden dock and lush green trees,low quality,1.5,Svt," ""No illusion"""," ""Svt"""," ""No illusion"""," ""No illusion"""," ""Svt"""
illusion_char_467,A lush garden overflowing with blooming roses,low quality,1.5,OlMj," ""No illusion"""," ""OIMJ"""," ""No illusion"""," ""No illusion"""," ""01Mj"""
illusion_char_468,Volcanic landscape with flowing lava and levitating plants,low quality,1.5,bD9JB," ""No illusion"""," ""GD911K"""," ""No illusion"""," ""No illusion"""," ""No illusion"""
illusion_char_469,"Sea meets forest, waves crash softly, sunlight filters through canopy",low quality,1.5,GYCVg," ""DYSTOPIA"""," ""No illusion"""," ""No illusion"""," ""No illusion"""," ""GYC repeats with Vg at the end"""
illusion_char_470,A futuristic cityscape with towering skyscrapers and flying cars,low quality,1.5,wwwB8," ""No illusion"""," ""No illusion"""," ""No illusion"""," ""No illusion"""," ""WWWB8"""
illusion_char_471,A cozy cottage nestled in a snowy forest,low quality,1.5,onst," ""No illusion"""," ""No illusion"""," ""No illusion"""," ""No illusion"""," ""No illusion"""
illusion_char_472,A field of vibrant sunflowers stretching towards the horizon,low quality,1.5,qfKpt," ""No illusion"""," ""qnKpit"""," ""No illusion"""," ""No illusion"""," ""q, f, k, p, t"""
illusion_char_473,A bustling marketplace with colorful stalls and vibrant street food vendors,low quality,1.5,pNcYm," ""No illusion"""," ""pNcYim"""," ""No illusion"""," ""No illusion"""," ""pn c y m"""
illusion_char_474,A meadow filled with wildflowers and butterflies fluttering,low quality,1.5,tcosf," ""No illusion"""," ""No illusion"""," ""No illusion"""," ""No illusion"""," ""No illusion"""
illusion_char_475,Spectacular lightning bolt piercing darkened sky,low quality,1.5,1ZZ," ""No illusion"""," ""1772"""," ""No illusion"""," ""No illusion"""," ""1 Z 2 Z"""
illusion_char_476,"A majestic sunrise illuminates the mountains, casting long shadows over valleys below",low quality,1.5,K50LC," ""There is an illusion of sequence of characters in the picture. The sequence of characters is ""500K""."," ""KS01LC"""," ""No illusion"""," ""No illusion"""," ""No illusion"""
illusion_char_477,"Vast, glowing nebula engulfing a towering space station, stars twinkling beyond",low quality,1.5,jt9z0," ""No illusion"""," ""No illusion"""," ""No illusion"""," ""No illusion"""," ""No illusion"""
illusion_char_478,"Ancient city emerges from forest depths, moonlight illuminates towering structures",low quality,1.5,22QUI," ""No illusion"""," ""No illusion"""," ""No illusion"""," ""No illusion"""," ""2, Q, U, I"""
illusion_char_479,"Dense forest meets mountain peaks, sunlight filters through leaves in spiral patterns, birds call to each other",low quality,1.5,rerel," ""No illusion"""," ""No illusion"""," ""No illusion"""," ""No illusion"""," ""No illusion"""
illusion_char_480,"A beach with umbrella, sun and ocean",low quality,1.5,XyJ," ""No illusion"""," ""XyJ"""," ""No illusion"""," ""No illusion"""," ""XyJ"""
illusion_char_481,Redwood grove awash with sunlight,low quality,1.5,Relc," ""No illusion"""," ""No illusion"""," ""No illusion"""," ""No illusion"""," ""c l e R"""
illusion_char_482,Sunset over a calm tropical lake,low quality,1.5,4TXvy," ""No illusion"""," ""4 1 x y"""," ""No illusion"""," ""No illusion"""," ""4, T, X, v, y"""
illusion_char_483,A peaceful garden with blooming cherry blossom trees,low quality,1.5,yJ3q," ""No illusion"""," ""v136a"""," ""No illusion"""," ""No illusion"""," ""No illusion"""
illusion_char_484,A serene lake surrounded by lush green forest,low quality,1.5,35N," ""No illusion"""," ""No illusion"""," ""No illusion"""," ""No illusion"""," ""3, 5, N"""
illusion_char_485,A meadow with a mountain and a castle,low quality,1.5,Lnr," ""No illusion"""," ""No illusion"""," ""No illusion"""," ""No illusion"""," ""L n r"""
illusion_char_486,"A vibrant sunrise paints the mountains in hues of gold, casting long shadows below",low quality,1.5,gsCq5," ""No illusion"""," ""gsCaps"""," ""No illusion"""," ""No illusion"""," ""gsCq5"""
illusion_char_487,"Mountain lake reflection, snow-capped peaks glow, birds flutter above the calm surface",low quality,1.5,EZqg," ""No illusion"""," ""EZ4G"""," ""No illusion"""," ""No illusion"""," ""EZqg"""
illusion_char_488,Hyena laughing boisterously while feasting,low quality,1.5,Frg5," ""No illusion"""," ""PRES"""," ""No illusion"""," ""No illusion"""," ""frog5"""
illusion_char_489,A vibrant street art mural covering the side of a building,low quality,1.5,a1cKO," ""No illusion"""," ""No illusion"""," ""No illusion"""," ""No illusion"""," ""alackO"""
illusion_char_490,Tokyo city at night with Mount Fuji in the background,low quality,1.5,1PH3," ""No illusion"""," ""IPHB"""," ""No illusion"""," ""No illusion"""," ""1, P, H, 3"""
illusion_char_491,Foggy graveyard with crooked tombstones under moonlight,low quality,1.5,we5," ""No illusion"""," ""No illusion"""," ""No illusion"""," ""No illusion"""," ""we5"""
illusion_char_492,Eerie underwater lab with glowing fish and abandoned research equipment,low quality,1.5,PBwB," ""No illusion"""," ""No illusion"""," ""No illusion"""," ""No illusion"""," ""PBWB"""
illusion_char_493,A serene countryside blanketed in a field of blooming lavender,low quality,1.5,81vgR," ""50505"""," ""81VGR"""," ""No illusion"""," ""No illusion"""," ""81vgR"""
illusion_char_494,A sunset by the mountains,low quality,1.5,wK3," ""No illusion"""," ""No illusion"""," ""No illusion"""," ""No illusion"""," ""wk3"""
illusion_char_495,A tranquil zen garden with raked sand and bonsai trees,low quality,1.5,MOvzN," ""No illusion"""," ""MOVIN"""," ""No illusion"""," ""No illusion"""," ""There is an illusion of sequence of characters in the picture. The sequence of characters is ""MOVZN""."
illusion_char_496,A foggy forest with a single path,low quality,1.5,Lqf," ""No illusion"""," ""No illusion"""," ""No illusion"""," ""No illusion"""," ""Lqf"""
illusion_char_497,A sunflower maze stretching as far as the eye can see,low quality,1.5,5p4H," ""No illusion"""," ""Sp4H"""," ""No illusion"""," ""No illusion"""," ""54H"""
illusion_char_498,Wolf pack howling at full moon,low quality,1.5,NmvCH," ""No illusion"""," ""No illusion"""," ""No illusion"""," ""No illusion"""," ""No illusion"""
illusion_char_499,A sunny meadow with purple flowers and green grass,low quality,1.5,ROBCn," ""No illusion"""," ""No illusion"""," ""No illusion"""," ""No illusion"""," ""ROBCn"""
illusion_char_500,"Serene meadow, wildflowers bloom, mountain range silhouettes the sky",low quality,1.5,pT1r," ""No illusion"""," ""pTiR"""," ""No illusion"""," ""No illusion"""," ""pTtLr"""
illusion_char_501,"Forest stream meets rocky falls, sunlight filters through canopy",low quality,1.5,WiVN," ""No illusion"""," ""WYN"""," ""No illusion"""," ""No illusion"""," ""W, i, V, N"""
illusion_char_502,Cougar (Puma) surveying territory from lofty vantage point,low quality,1.5,zzrS," ""No illusion"""," ""No illusion"""," ""No illusion"""," ""No illusion"""," ""zzrrs"""
illusion_char_503,Leopard lounging in tree branches,low quality,1.5,P44," ""No illusion"""," ""No illusion"""," ""No illusion"""," ""No illusion"""," ""No illusion"""
illusion_char_504,A tranquil pond with lily pads floating on the surface,low quality,1.5,Joy2g," ""joyag"""," ""Joy2g"""," ""No illusion"""," ""No illusion"""," ""Joy2g"""
illusion_char_505,Wolf pack howling at full moon,low quality,1.5,WlCJ," ""No illusion"""," ""W160"""," ""No illusion"""," ""No illusion"""," ""W1CJ"""
